group,d_sample,theta_pool,phi_pool,ratio,fbar,c,d_pool,d_clonal,theta_s,phi_s
boot_637,0.12356259660973762,0.5590581915005882,0.9843605168148314,1.7607478644981016,30000,0.38573513489636235,0.3203017607221877,1.7832258760751753e-05,1.783268275676951e-05,3.139885808225403e-05
boot_638,0.12420616433064903,0.5664175194657175,1.1816492056157426,2.086180538219143,30000,0.38486339692252775,0.3227039547238047,1.4995230759842884e-05,1.4995530575098005e-05,3.128338404603958e-05
boot_639,0.1467954358666681,0.5865019923229513,1.2478501110205977,2.1276144452267807,30000,0.44598515119466037,0.32912520652338995,1.8918036913253742e-05,1.8918514114784898e-05,4.02513039128431e-05
boot_640,0.13141841318131264,0.5511435494312288,1.0364924720294604,1.8806216150023054,30000,0.4136367295356314,0.31768797705227325,1.8755166248562554e-05,1.8755635268639304e-05,3.5272253089302646e-05
boot_641,0.11873201759594443,0.5796280582271139,1.0487698828397953,1.8093842559099493,30000,0.3631204017659228,0.32694936074828285,1.575551162914124e-05,1.5755842617623358e-05,2.8508373570922706e-05
boot_642,0.12051777008158632,0.5466187520573508,0.9957157412082625,1.8215908939468524,30000,0.38113593266400747,0.31617934214858556,1.6904556662793903e-05,1.6904937690096654e-05,3.0793880559019e-05
boot_643,0.11299188831582477,0.5304665483576606,1.017669032791461,1.9184414850327378,30000,0.3636300872647681,0.3107069933053166,1.4892637519682206e-05,1.4892933246424132e-05,2.8571220973763347e-05
boot_644,0.12007710914475189,0.5448416462638204,0.962844965515944,1.7672014834374836,30000,0.38045770923297284,0.31558394486070446,1.7374782163953143e-05,1.7375184684018403e-05,3.0705452148597566e-05
boot_645,0.12304093376801457,0.5459324737444905,1.1182954065125035,2.048413421612821,30000,0.38940206354355644,0.3159496066375261,1.556665527261318e-05,1.5566978373661153e-05,3.1887607434564035e-05
boot_646,0.14099469283098076,0.5811786326830096,1.2572566419358573,2.16328779351666,30000,0.43056383355375083,0.32744213572127945,1.7476248235548128e-05,1.747665547070724e-05,3.7807035451277126e-05
boot_647,0.12104657281017396,0.558356466215686,1.152055485323109,2.063297472188823,30000,0.3781576493726583,0.3200712959160242,1.4736717273278826e-05,1.4737006840083167e-05,3.0406828960772994e-05
boot_649,0.14494168786883124,0.5899500659596628,1.355189258316282,2.297125361130041,30000,0.43891132312138725,0.3302082373889497,1.7026704084184506e-05,1.7027090637829444e-05,3.91133617304179e-05
boot_648,0.13395564965513684,0.5985513629403826,1.2472886723832866,2.083845680771627,30000,0.402378286944172,0.33288574283627986,1.6155210437363424e-05,1.6155558432625042e-05,3.3665690660279324e-05
boot_650,0.14896398537862318,0.6031716246586334,1.3454235843123212,2.2305816940141496,30000,0.4455565992214556,0.33430993545116444,1.8013476297144376e-05,1.801390895464034e-05,4.018149555185831e-05
boot_651,0.093453195865947,0.52733809655001,1.06295124543636,2.01569211932625,30000,0.3017969324649702,0.30963107847541044,1.0722075848370768e-05,1.0722229134442824e-05,2.1612712767906717e-05
boot_652,0.14195874726608548,0.5432378175826063,1.0217947016452535,1.8809344058412807,30000,0.45056001973399606,0.3150451971382518,2.179860731702559e-05,2.1799240907815407e-05,4.1002942244732716e-05
boot_653,0.1495657944129094,0.5635941654403614,1.0923210220698625,1.9381340138899112,30000,0.4647623343588891,0.3217855523426211,2.2401157388626855e-05,2.240182649108155e-05,4.341774189562524e-05
boot_654,0.14080577939861835,0.5293941584391663,1.107484017762573,2.0919838273769624,30000,0.4536814164458046,0.31033877731141274,1.9847997567537945e-05,1.9848522838781977e-05,4.152278877605417e-05
boot_655,0.12262209102424095,0.5526549038988803,1.0472161783240215,1.894882630980203,30000,0.38534239410387755,0.3181895501898295,1.6542502945794443e-05,1.6542867826380776e-05,3.134679291081016e-05
boot_656,0.116002184631778,0.5754090216753605,1.1877951497046544,2.0642622985754917,30000,0.3562426020430403,0.325602707691712,1.340382487323677e-05,1.3404064427546339e-05,2.7669504845460784e-05
boot_657,0.14660960302028012,0.5813061128319659,1.2086133101844423,2.0791340113325245,30000,0.44765382497856676,0.3274825980454299,1.9490297591893546e-05,1.9490804100656517e-05,4.0523993713894406e-05
boot_658,0.16353162149264397,0.6034054287531789,1.319161064155739,2.186193562894406,30000,0.48902321566010465,0.33438174692545636,2.1888182510027305e-05,2.1888821318715242e-05,4.785320026632111e-05
boot_659,0.15343500460441767,0.6063818149003064,1.3343953994840791,2.2005861104252666,30000,0.45758264913177876,0.33529376181488874,1.916759444476093e-05,1.9168084319516288e-05,4.2181020116987884e-05
boot_660,0.11117336423240445,0.5422678139227847,1.1969553128117558,2.207313954617624,30000,0.3532213346401793,0.314718710827839,1.2370781516217433e-05,1.2370985567896902e-05,2.7306649076392066e-05
boot_661,0.1389852104446555,0.5423885346403317,1.0653153409026053,1.9641184738704636,30000,0.4415244911535918,0.31475937001674015,2.012579246742112e-05,2.0126332545277035e-05,3.953050156343897e-05
boot_662,0.12610636795971614,0.5388499127559394,1.062844095793758,1.972430672499989,30000,0.4021380573595886,0.3135643883489817,1.7050712182835784e-05,1.7051099827363196e-05,3.3632112299350435e-05
boot_663,0.1281812324525625,0.5900035722880748,1.3090672202071916,2.2187445664617558,30000,0.3881368334131322,0.33022499966957297,1.4295299079068338e-05,1.4295571558362914e-05,3.171822171958293e-05
boot_664,0.1077997842384603,0.5747939553453838,1.2107776039043305,2.106455004692586,30000,0.3312539727516465,0.3254056714024242,1.175757338367575e-05,1.1757757707274512e-05,2.476718756645122e-05
boot_665,0.12261970690543254,0.5648659818701155,1.16504355984407,2.062513228335918,30000,0.3805418313795956,0.32219974677574054,1.4892365324415824e-05,1.4892661040347644e-05,3.071631040083997e-05
boot_666,0.15003220448675436,0.5756361082306309,1.1975644792497309,2.080419317215455,30000,0.460646181879055,0.32567540857740607,2.0526402704604428e-05,2.0526964497590538e-05,4.270469346458319e-05
boot_667,0.13038087032766182,0.5618893720328846,1.279954585142655,2.2779476687943934,30000,0.40585353603416335,0.321229089897757,1.4993467370862847e-05,1.4993767115606865e-05,3.415501684744269e-05
boot_668,0.1506624999576941,0.5641269632415948,1.1756500621150445,2.084016788276714,30000,0.4679204352187006,0.3219591670104196,2.1099114251600384e-05,2.1099707831795343e-05,4.397214534919516e-05
boot_669,0.10310300442070151,0.5327956050506469,1.0804849031438717,2.0279538586681136,30000,0.33095771864534584,0.3115045781375346,1.2196378240341322e-05,1.2196576579089582e-05,2.473409453610586e-05
boot_670,0.1497277706739946,0.5564081358741289,1.1456195918072711,2.058955500367511,30000,0.4686984144601313,0.319430115632565,2.1422759699460962e-05,2.1423371629784134e-05,4.410976885356133e-05
boot_671,0.12249471675562823,0.5484478872597266,1.179360173889536,2.1503595898274113,30000,0.38664586975034193,0.3167904692061901,1.4657536875624182e-05,1.4657823339072327e-05,3.1519590983170225e-05
boot_672,0.13575973245299802,0.5488659434661917,1.1644020880188075,2.121469006922509,30000,0.428327008809267,0.31692990309770075,1.765879638286384e-05,1.7659212170106498e-05,3.746347130554971e-05
boot_673,0.12943321736441793,0.5629239419173078,1.1447203059878865,2.033525705247128,30000,0.40247705372039483,0.3215669567434638,1.6561774801432224e-05,1.6562140532687868e-05,3.367953850713614e-05
boot_674,0.13177812692866583,0.6007893371432617,1.256459509585834,2.091347885034491,30000,0.3950175116745832,0.33357681354695023,1.5610516329640086e-05,1.5610841254029838e-05,3.2647699840224476e-05
boot_675,0.15154207856446567,0.592345484969638,1.1671774252173441,1.970433564252069,30000,0.45785493897328555,0.3309573568813971,2.1429922743763297e-05,2.143053508337822e-05,4.222744562816995e-05
boot_676,0.13909685468099953,0.5721448702012478,1.208896468052031,2.112920225303795,30000,0.4285459725903105,0.3245549427466446,1.7746104077894377e-05,1.7746523986776632e-05,3.749698946049929e-05
boot_677,0.13752276969894045,0.5798453898864462,1.3685367503084904,2.3601752711640898,30000,0.42050789785954473,0.3270184983323278,1.5372779016883215e-05,1.5373094119788162e-05,3.62831965828021e-05
boot_678,0.1244491861133162,0.53925790286214,1.1256990608722568,2.0874966410275104,30000,0.3966805645664584,0.3137024999022652,1.574845035366669e-05,1.5748781045528596e-05,3.287552753281867e-05
boot_679,0.12257959500473822,0.5452904115885329,1.0889779764783112,1.9970605632068879,30000,0.3882055780795746,0.3157344523147092,1.5886748751535857e-05,1.5887085277045444e-05,3.172747147109223e-05
boot_680,0.10553696138504708,0.532761486988824,0.9850436836586525,1.8489393616384215,30000,0.3387807385224545,0.3114929153194161,1.38554472875605e-05,1.3855703256848645e-05,2.5618355134769134e-05
boot_681,0.12533620736409498,0.5481943382574918,1.149133258071847,2.096215115472588,30000,0.395719765499827,0.3167058594978787,1.5620089214183302e-05,1.5620414537208145e-05,3.274374906284346e-05
boot_682,0.12752066362060513,0.5727499014718757,1.1730821403535134,2.0481577340107435,30000,0.3926443655866588,0.3247495430738009,1.578203163375977e-05,1.5782363737444782e-05,3.2324770349818235e-05
boot_683,0.13176721443834044,0.5651390288449873,1.1095419507263955,1.9633079544940313,30000,0.4088162502287827,0.32228856595183547,1.7611130724373327e-05,1.761154426998452e-05,3.457688495618439e-05
boot_684,0.09952146823464399,0.5234916194333152,0.9558022695106849,1.8258215299518075,30000,0.3227775303283086,0.3083009802213664,1.3052196863621814e-05,1.3052424014032186e-05,2.383139678287996e-05
boot_685,0.12907953734222158,0.586048572514039,1.234842427488819,2.10706498642523,30000,0.39233174222865996,0.3289823726681244,1.5320712739191606e-05,1.5321025711236662e-05,3.228239683226748e-05
boot_686,0.15872066069806207,0.5691187488755807,1.1667714742650435,2.0501371226484055,30000,0.49047905576622564,0.32357895149358157,2.3477157907326594e-05,2.3477892832923085e-05,4.8132899658336556e-05
boot_687,0.13723863257469013,0.559400022455612,1.0904532199391217,1.9493263785588215,30000,0.4282823908618427,0.32041393741149987,1.9214721499820178e-05,1.9215213786462134e-05,3.7456723103597774e-05
boot_688,0.12698567675484176,0.6005868124579308,1.199342641083663,1.996951341930561,30000,0.38072165926723867,0.33351436959738473,1.539303352200323e-05,1.539334945579548e-05,3.073976985255685e-05
boot_689,0.13082328705462093,0.5925574311509672,1.2011564930571226,2.027071858206266,30000,0.39517899947394686,0.331023510094632,1.6116393216837468e-05,1.6116739541786574e-05,3.266978917119571e-05
boot_690,0.16138165092620377,0.588084696717828,1.2915613871330238,2.196216623798212,30000,0.48956078368182787,0.3296230228327478,2.1835212253266846e-05,2.1835847973767162e-05,4.795625231471795e-05
boot_691,0.13517317001623008,0.5543466425310313,1.1517910845474002,2.077745216041288,30000,0.424041197143344,0.3187496086864672,1.7717169695982933e-05,1.771758823667279e-05,3.681263419853629e-05
boot_692,0.1374210819184912,0.5692992703005532,1.2020731726147975,2.111496071267017,30000,0.42458340912175363,0.32363729923699924,1.7472713940357464e-05,1.747312101081755e-05,3.689442636711442e-05
boot_693,0.12366124134743979,0.5291693212287543,1.006403447673409,1.9018552423570139,30000,0.3985372474624684,0.31026149887673243,1.7420183515792134e-05,1.7420588142248654e-05,3.313143688327804e-05
boot_694,0.14469358516861366,0.5600031199869722,1.2291487223899191,2.19489620418278,30000,0.4512726789214059,0.3206117096838716,1.8734343281166057e-05,1.8734811260346668e-05,4.112096612141571e-05
boot_695,0.13295313123950794,0.5671577171864777,1.2575425386800658,2.2172713172597,30000,0.4116621303029628,0.3229440805300588,1.5778484184891288e-05,1.5778816139292504e-05,3.49859164459677e-05
boot_696,0.13487017945270058,0.5515319898282597,1.0799208948084689,1.9580385448625437,30000,0.4243301770286275,0.3178169999692261,1.8822583048816964e-05,1.882305544684947e-05,3.685626809701612e-05
boot_698,0.1212665368669424,0.5868241180423869,1.1027836706799257,1.8792405369410372,30000,0.36830781413562586,0.3292266219555408,1.5512902423696154e-05,1.5513223297188535e-05,2.9153078078694785e-05
boot_697,0.14163966530419955,0.5597389071109632,1.1525023435758937,2.0589998817920665,30000,0.4418653636714621,0.32052508943116853,1.9224925618207055e-05,1.9225418427859398e-05,3.958513427036552e-05
boot_699,0.10952878643568055,0.547685382098895,1.1003441521558592,2.009080738907089,30000,0.34599604226892056,0.3165359202164978,1.3166288551852375e-05,1.316651969078234e-05,2.645260110919172e-05
boot_700,0.1244048559658913,0.5206497468600065,1.085178714942443,2.0842778114981555,30000,0.404783090583451,0.30731309797209344,1.6314039165974185e-05,1.6314394037525248e-05,3.400372950045168e-05
boot_701,0.12426795020649528,0.5944163493629245,1.227563345170244,2.0651574380245514,30000,0.3747220096877154,0.33160282693188714,1.4509515113924746e-05,1.4509795820727093e-05,2.9965012763392108e-05
boot_702,0.11010579252675727,0.5136530379932592,0.9615307152373278,1.8719459325965209,30000,0.3611343839453051,0.3048619889417774,1.5098577362257359e-05,1.5098881324427705e-05,2.8264289482020012e-05
boot_703,0.15091688756082136,0.5948034311456029,1.1595081388257105,1.9493971926027318,30000,0.45491299334504137,0.3317232563715123,2.1405835306470615e-05,2.1406446270288425e-05,4.172966626290148e-05
boot_704,0.14987182791195658,0.535977644304765,1.076392571711215,2.0082788585472455,30000,0.4794142016745188,0.3125895967234306,2.2927915190345422e-05,2.2928616130833532e-05,4.604705503129833e-05
boot_705,0.1447730480388731,0.580794285957721,1.2264667380502297,2.1117059304875987,30000,0.4422660804893523,0.3273200967757458,1.877557039689653e-05,1.8776040438055226e-05,3.964947594411619e-05
boot_706,0.16337004417206308,0.6038307414909767,1.251547805100606,2.0726798407286924,30000,0.4883475316887139,0.3345123154904006,2.302457933702363e-05,2.302528620039547e-05,4.7724046534568244e-05
boot_707,0.15115324391488377,0.596657682905392,1.2472027459680646,2.0903154047977375,30000,0.45483819142328225,0.33229919367005323,1.9956743870558023e-05,1.9957274913523094e-05,4.171699918952075e-05
boot_708,0.14522244271025703,0.5962971494174812,1.5129989386815397,2.5373237825463,30000,0.4371443856175848,0.33218733491088226,1.53046011737829e-05,1.5304913487912142e-05,3.8833520982693115e-05
boot_709,0.1254475675183257,0.5408194181142723,1.1991511795498764,2.2172857323264643,30000,0.39919310323674034,0.31423029270682723,1.4982920047333185e-05,1.4983219370503693e-05,3.322207853453535e-05
boot_710,0.13955380535910833,0.5910727020574763,1.2750881844004633,2.1572442441716295,30000,0.4221447472397221,0.33055965262956183,1.6932185188006626e-05,1.6932567461830587e-05,3.652768369608186e-05
boot_711,0.12411643005174933,0.5301312918044471,0.9910392626065908,1.8694223071294607,30000,0.3995781104609583,0.31059194584087435,1.7799498064049436e-05,1.7799920503583493e-05,3.3275568454530046e-05
boot_712,0.15307616180562392,0.5849644310229184,1.170324573676999,2.0006764712693217,30000,0.46575069446231593,0.3286404589304424,2.178726342832655e-05,2.1787896359843273e-05,4.359053160559294e-05
boot_713,0.12936897996880925,0.5384035658505396,1.1023281852494826,2.0474013456951883,30000,0.412742359073425,0.3134131921789074,1.7163955735675447e-05,1.7164348546500357e-05,3.514231031208608e-05
boot_714,0.14790353215708524,0.5853126651081586,1.2380871190531726,2.115257695345426,30000,0.4498638580708621,0.3287503446210194,1.9329367655587792e-05,1.932986583436572e-05,4.088764745613672e-05
boot_715,0.15608335003602222,0.5651866667528825,1.0712079870642417,1.8953171581675115,30000,0.48423397581236155,0.32230405826058217,2.4767982849654187e-05,2.4768800813965878e-05,4.694473316994296e-05
boot_716,0.13725503256857682,0.6001593904121006,1.2893106384090696,2.1482803718588186,30000,0.41167560371888756,0.33338252209740094,1.6286108249955447e-05,1.6286461907397625e-05,3.498788644268866e-05
boot_717,0.11747483287098495,0.573565203100813,1.1047812370308383,1.926165030685545,30000,0.3614193764728793,0.3250114926849164,1.469170522409523e-05,1.469199302466946e-05,2.8299203195194263e-05
boot_718,0.1241372554235106,0.5459064934084595,1.0010536806888106,1.8337456923044873,30000,0.3928789880256117,0.315940904794352,1.7644706406426293e-05,1.7645121530411505e-05,3.2356665596581255e-05
boot_719,0.132994546267029,0.5527575530103083,1.105294296412234,1.9996005308164857,30000,0.4178951768723768,0.3182235741406988,1.795117670662596e-05,1.795160637657027e-05,3.5896041639598524e-05
